demand_id,t_min_car,routable_car,t_min_foot,routable_foot,t_min_bike,routable_bike,department
129671,13.682299095954452,True,116.3672554673306,True,43.63772080024899,True,Lambayeque
129672,8.321479740711295,True,75.06354942208864,True,28.148831033283233,True,Lambayeque
129673,10.339982550518892,True,100.39119768550894,True,37.88002873343365,True,Lambayeque
129674,11.858572193679557,True,154.47888885055505,True,57.31261208727997,True,Lambayeque
129675,14.318943747763276,True,186.51714610684368,True,69.32695855838834,True,Lambayeque
129676,9.718035610791853,True,104.39679652862887,True,39.38212829960359,True,Lambayeque
129677,8.517291519382862,True,80.85935962751692,True,30.555589461686655,True,Lambayeque
129678,9.557993839569368,True,78.06372037827933,True,29.273895141854734,True,Lambayeque
129679,17.269298049069512,True,214.36233949492228,True,79.76890607891774,True,Lambayeque
129680,15.732960297562594,True,198.346558091158,True,73.7629880525062,True,Lambayeque
129681,15.87892091256162,True,199.51025971750406,True,74.19937616238597,True,Lambayeque
129682,15.476794389127845,True,152.83087379012676,True,56.69460643961943,True,Lambayeque
129683,6.790041461932312,True,82.30286465046203,True,30.863574243923267,True,Lambayeque
129684,6.436063940006057,True,66.98450909833824,True,25.352520513244638,True,Lambayeque
129685,6.790041461932312,True,82.30286465046203,True,30.863574243923267,True,Lambayeque
129686,7.420770102716963,True,76.41054666542713,True,28.88728460090295,True,Lambayeque
129687,6.606088351268139,True,74.82207223539267,True,28.05827708827223,True,Lambayeque
129688,7.109627094225116,True,67.2650107410023,True,26.33437933756644,True,Lambayeque
129689,5.725323251269507,True,70.69413388958606,True,26.510300208594767,True,Lambayeque
129690,5.694285386006772,True,65.12253256154092,True,24.42094971057785,True,Lambayeque
129691,21.77884137267902,True,216.97401437193804,True,81.36525538947679,True,Lambayeque
129692,3.31265627681409,True,43.47137181088128,True,16.53509403044826,True,Lambayeque
129693,20.10073874205253,True,278.3428865146457,True,104.37858244299217,True,Lambayeque
129694,6.826693614502959,True,65.148429855611,True,24.663990797221903,True,Lambayeque
129695,7.359655974193864,True,68.65406007416202,True,26.85527283750133,True,Lambayeque
129696,22.97834527431845,True,313.2172473682938,True,117.45646776311017,True,Lambayeque
129697,12.84219944787927,True,145.02731651013818,True,54.385243691301824,True,Lambayeque
129698,31.653440673236286,True,303.2406089152275,True,113.71522834321037,True,Lambayeque
129699,17.438841884597085,True,250.53475325591842,True,93.9505324709694,True,Lambayeque
129700,11.257878585277012,True,125.27750128406679,True,46.36209174984694,True,Lambayeque
129701,2.823613819318974,True,38.317865874372295,True,14.36919970288961,True,Lambayeque
129702,4.911433638721878,True,50.20398203586071,True,19.93649357313835,True,Lambayeque
129703,12.981291835956506,True,150.6528557440818,True,56.49482090403067,True,Lambayeque
129704,11.755806593860873,True,121.54565477313096,True,45.579620539924115,True,Lambayeque
129705,4.682536387256403,True,45.15418395158905,True,16.93281898184589,True,Lambayeque
129706,14.888646233247064,True,217.92682342875747,True,81.72255878578403,True,Lambayeque
129707,8.222010954014902,True,107.04396252119156,True,40.141485945446874,True,Lambayeque
129708,13.615528830707998,True,159.07758176569735,True,59.65409316213648,True,Lambayeque
129709,4.565636697092191,True,47.756072632838396,True,17.908527237314402,True,Lambayeque
129710,10.334868209771459,True,130.6260734293247,True,48.98477753599674,True,Lambayeque
129711,5.994754118430229,True,49.585711263326516,True,18.59464172374744,True,Lambayeque
129712,1.898559348086308,True,22.733011956321995,True,8.524879483620747,True,Lambayeque
129713,30.68394676603904,True,431.10955681484535,True,161.68671795341325,True,Lambayeque
129714,25.766077738002956,True,366.3756789246338,True,137.41151374458397,True,Lambayeque
129715,31.492271442660485,True,397.46892435041633,True,149.0508466314063,True,Lambayeque
129716,32.18182276023325,True,443.7119863738252,True,166.3919948901844,True,Lambayeque
129717,22.088661271753477,True,267.5464128948254,True,100.32990483555947,True,Lambayeque
129718,4.839320508740441,True,32.74631048817839,True,12.279866433066887,True,Lambayeque
129719,1.5811195898584436,True,6.150429296391213,True,5.767102436588571,True,Lambayeque
129720,11.247293820470336,True,107.04700842822959,True,40.14262816058605,True,Lambayeque
129721,7.52592232236694,True,54.744647585687616,True,20.529242844632844,True,Lambayeque
129722,8.456975381290642,True,109.10014860632984,True,40.912555727373686,True,Lambayeque
129723,2.8843350733847637,True,16.61219047560991,True,9.690262878795583,True,Lambayeque
129724,3.0068069529630455,True,20.11005682045406,True,7.541271307670271,True,Lambayeque
129725,5.76705637166614,True,53.45993934528426,True,20.0474772544816,True,Lambayeque
129726,19.69161694331405,True,248.28858683562186,True,93.10822006335817,True,Lambayeque
129727,3.23381795483365,True,8.571591970077652,True,2.274487531193883,True,Lambayeque
129728,1.4898037189825408,True,6.597305666864711,True,5.970361254186539,True,Lambayeque
129729,3.332859752729996,True,30.417333640591313,True,11.135477136136897,True,Lambayeque
129730,4.819140839436074,True,26.61434697335431,True,9.980380115007868,True,Lambayeque
129731,9.44533633945617,True,138.31146467253424,True,51.86679925220032,True,Lambayeque
129732,9.600969695438398,True,91.27924041874377,True,34.229715157028885,True,Lambayeque
129733,1.4059132225118833,True,14.921880474595946,True,5.772027171913332,True,Lambayeque
129734,26.042240609183878,True,348.77168726010837,True,130.78938272254084,True,Lambayeque
129735,7.132812648697342,True,99.5194095177116,True,37.319778569141825,True,Lambayeque
