demand_id,facility_id,distance_m,straight_line_m,detour_factor
130406,23939,31201.917429308025,25632.305952259045,1.217288740522314
130407,23939,31532.295622367572,25412.779981197407,1.2408046520568752
130408,23939,31111.8541416614,24829.462679070457,1.2530216438347082
130409,23939,28876.538869993055,23090.047942729474,1.250605409811876
130410,23939,30733.962174044867,24630.09272787655,1.2478216186031612
130411,23939,26270.349681418294,24223.700264159408,1.0844895451537204
130412,23939,25395.01660147895,22523.090324209217,1.127510312125455
130413,23939,26007.651483491623,24522.384834548633,1.0605677897547083
130414,23939,25831.45402101401,25261.651166704236,1.022556041588477
130415,23939,5078.1182189851825,5080.730027208063,0.9994859383968655
130416,8311,4697.632807829064,4172.708127874167,1.125799520088247
130417,34890,11968.841246702958,11351.176131581191,1.054414195318783
130418,618,7285.281398657278,6158.718490633872,1.1829216434777259
130419,618,9292.529783284466,7387.721139728702,1.2578343994756838
130420,618,7762.905346702645,7081.872470083084,1.0961656510331894
130421,618,5901.733926168096,5405.432606682143,1.0918152820687155
130422,618,7075.604636935928,6637.400995490413,1.0660203657641356
130423,618,6135.452318771624,6183.411513093601,0.9922438941318362
130424,34890,10040.634030687359,6378.419650598848,1.5741570139156142
130425,34890,9242.418873468248,6097.742667665562,1.515711530838769
130426,34890,9242.418873468248,6047.918339747182,1.5281983575615878
130427,618,2633.3606714807374,2221.4026138818967,1.1854495241089793
130428,34890,9688.678758902752,8615.579884275545,1.1245532963585816
130429,34890,11810.516509240126,9931.340685343868,1.1892167315002538
130430,618,11791.5946129847,10667.984629421326,1.1053254220543738
130431,618,11633.09488849339,10147.906783010516,1.146354133639595
130432,34890,9133.88967570095,7660.161284692536,1.1923886895114593
130433,8311,4408.98533479693,3761.808029224838,1.1720388973983478
130434,8311,4644.262916787966,3657.742336026475,1.26970751084484
130435,8311,2347.4524748517947,2169.304898496429,1.0821219628825998
130436,598,3765.6824345051764,3522.4366140634133,1.0690561242381476
130437,8311,6012.8627183563,4401.575096422257,1.3660706875690365
130438,21545,26482.325571425255,24403.568982053916,1.0851824825663834
130439,21545,7411.797805373575,5829.700387110265,1.2713857167962526
130440,21545,17652.194486611737,13195.303454613837,1.3377634358563777
130441,21545,6132.90332363917,6427.891550921139,0.9541080889518591
130442,21545,5964.045538908776,5556.603823561836,1.0733256730701677
130443,34890,41234.50604013263,27135.397890032207,1.5195836157346165
130444,21545,14652.921804328878,10106.772127959293,1.4498122267734872
130445,21545,11623.62056227202,12047.088028080541,0.9648489772116332
130446,21545,21252.62148110113,18336.965563632315,1.159004275126711
130448,23939,51720.14853536479,43417.83308502509,1.1912190190164784
130449,23939,47728.965217092235,39289.22461903712,1.214810566507483
130450,23939,43300.27329771839,35856.50675472051,1.2075987656554945
130451,23939,40627.97459496584,33007.70718214928,1.2308632759847566
130452,23939,38449.89605000965,33799.43240680694,1.13758999225875
130453,23218,4531.096617823844,4402.939734458493,1.0291071173112736
130454,23939,4661.74249055854,3475.11661633834,1.3414636126572708
130455,23939,9426.402230060978,8299.80370793855,1.1357379718564746
130456,23939,8618.445842006275,7807.24280121433,1.1039039083894984
130457,23939,10494.659061204642,9037.70149287404,1.161208861509685
130458,23939,9329.881291319898,7257.453949924442,1.285558455581662
130459,598,3938.5735416453745,2147.2361713813516,1.8342526053441186
130460,23939,28638.021320282816,23997.601933604896,1.1933701292119416
130461,618,2082.016327166656,1956.3404622344503,1.064240282996889
130462,23939,11877.466064805085,7829.163459154732,1.5170798421530751
130463,598,4498.642374040277,3925.759776752717,1.1459291015920066
130464,21545,20160.404371708468,18935.193382525038,1.0647054912211331
130465,21545,24579.55281956445,23107.395777834434,1.0637093446567514
130466,34890,9386.369215117471,6789.27022706648,1.3825299187086784
130467,21545,9700.602248396954,8344.604898369887,1.1624998866383667
130468,21545,26050.37420113379,24044.081587849403,1.0834422644073152
130469,23939,33751.390808960685,26629.574335368325,1.2674401169129261
130471,23939,41770.278432582214,34596.478966370116,1.2073563460947996
130472,23939,41755.03045705129,34959.44985521883,1.1943846550782606
130473,23939,43300.27329771839,35796.86397056415,1.209610800916089
130474,23939,45626.87879157073,37733.2414769831,1.2091958444493212
130475,23939,45904.87213115561,37635.037628479324,1.219737644062253
130476,23939,48195.87564187744,39673.72803677626,1.2148058180265144
130478,23939,48730.90381557782,38916.372295165864,1.2521954370765207
130479,23939,24065.41865860042,22634.482350795788,1.0632193078519565
130480,23939,8470.117249850711,6904.20756638312,1.2268051283817236
130481,618,1871.3844409507076,1697.0181995500056,1.1027485983632574
130482,20482,917.3100496545356,609.9269520041381,1.503967067925721
130483,618,2649.6294064093054,2072.1992776160955,1.2786556944742777
130484,618,10956.881032890893,10739.717426902007,1.0202206070566542
130485,21545,16726.63868713388,15326.884399314536,1.0913267335585792
130486,23939,17322.646137539163,15298.656570027493,1.132298516425095
130487,23939,27031.85131587461,26604.132764309117,1.0160771469363323
130489,23939,27074.664960512866,22427.861683656083,1.2071888681319567
130490,23939,27173.054513422325,23823.726504894385,1.1405879138110424
130491,23939,26969.343197011913,23718.698354811688,1.1370498833272098
130492,23939,7173.264546664301,6311.122585679557,1.1366067524882202
130493,23939,11208.194888687876,10035.504901440234,1.1168541093611888
130494,23939,25368.525654611425,20608.148904861144,1.2309948735195417
130496,8311,13669.029870675728,11227.086343484249,1.217504653699282
130497,598,2634.564936123419,769.0928661953187,3.4255485285626683
130498,23939,23826.367356096485,21599.58606235124,1.1030937022273122
130499,23939,15282.67670927988,13483.642759714012,1.1334234362053082
130500,23939,13132.350886681077,10118.642395985838,1.2978372367315605
130501,23939,19546.825882115707,17475.044901340818,1.1185565469199983
130502,23939,24602.063399919723,21298.360096633463,1.1551153839214345
130503,23939,17114.971271091566,16737.372574628822,1.0225602133655747
130504,23939,22874.576419438352,21046.917936206755,1.0868373454379987
130505,23939,24131.153960453525,19193.921289251928,1.257228973527484
130506,23939,25967.62422664597,22605.25959644162,1.1487425798345456
130507,618,13994.437203664136,13587.327159517426,1.0299624819044373
130508,21545,11252.389729007533,9512.93566529727,1.1828514482711903
130509,8311,14899.82866806241,10044.5346417758,1.4833767018029052
130510,21545,25324.574983460017,23654.77573269616,1.0705903649069826
130511,23939,28022.091443170324,22781.73679657153,1.2300243696691038
130512,23939,25648.03424797981,21669.999320780455,1.1835733757215496
130513,23939,23315.368553439304,20578.95281879103,1.1329715733712944
130514,618,2843.904076502522,2141.9319168135935,1.3277285119002311
130515,23939,29719.88868759724,28675.08935551181,1.0364357829589328
130516,618,14546.488372598506,13122.200538742143,1.1085403191066374
130517,34890,37468.21972909473,31045.746295042813,1.2068712851356844
130518,34890,20663.09797767768,20206.14154722764,1.0226147297534267
130519,618,10933.712250650256,10463.117968601427,1.0449764863075257
130520,8311,3818.5570124217747,3153.9842750009766,1.2107089571398044
130521,23939,45238.04302673778,37138.430244567506,1.2180924914928266
130523,23939,9574.594036299757,6906.040483622722,1.386408617065793
130524,34890,38688.90557677266,30456.65897817713,1.2702938166820634
130525,5828,2115.607285683027,1718.6816052318993,1.2309477678953635
130526,17645,303.383363904925,160.94304241468092,1.8850355961535552
130527,21545,1893.5127076580457,1761.6501397886923,1.0748517341162702
130528,8311,2608.496170408409,905.4833844129848,2.8807775110080778
130529,598,3528.8526056710716,2176.660356438305,1.6212233549589588
130530,23218,2515.9554135515327,1938.7865616431457,1.297695921421711
130531,21545,1905.383979840653,1797.7596473293731,1.0598658072402276
130532,23218,6019.493980865153,4652.178399028472,1.2939086734339813
130533,21545,6714.497485188814,6073.527619929818,1.1055350210569064
130534,21545,6714.497485188814,6148.911645595239,1.0919814549618274
130535,23939,43227.534736246394,36470.47040602884,1.1852749431249605
130537,23939,24754.08225190276,17181.834064852243,1.4407124500486577
130538,23939,24565.745950265667,21634.979629272006,1.135464251467487
130539,23939,18878.815712895765,18084.29929102554,1.0439340451672632
130540,23939,26823.386933033435,18781.08209296913,1.4282130710176182
130542,598,3189.271394404717,2717.7567494540135,1.173494057201929
130543,23939,32001.627739655043,27997.175631996022,1.1430305742370175
130544,23939,32176.612148904584,27524.840760738643,1.1690026630345203
130545,618,14740.5291578299,13325.039873476078,1.1062277710081303
130546,34890,13889.679754130791,12936.577738456452,1.0736749730062736
130547,618,6174.190436642825,3379.872636307372,1.8267523960276628
130548,618,3933.1235770964186,2903.772054622322,1.3544877156716004
130549,34890,8468.439540960942,7823.724547505302,1.0824051242526447
130550,34890,10230.151962247974,8519.26425782808,1.200825758262847
130551,618,12106.100887366954,10954.139471332091,1.105162200924102
130552,34890,8016.166798190145,7895.95257750307,1.0152247901069702
130553,21545,8269.030307742767,6126.4806590969465,1.3497194829897066
130554,21545,10174.42055993754,8931.830899849616,1.1391192549456848
130555,21545,11537.953536482268,9925.487495832844,1.162457112693599
130556,8311,2910.5084465519512,2020.5314119690463,1.440466814478081
130557,8311,3630.8869213108737,2625.088029831949,1.3831486335120402
130558,8311,4871.526431240223,3576.309905933948,1.3621656286434247
130559,8311,8591.215534516465,6760.583200508134,1.2707802388809797
130560,8311,2446.1508760329834,2254.532330772029,1.0849925914326266
130561,34890,11253.395816765416,10797.634122451353,1.0422094033883225
130562,34890,12618.86884996691,10872.340502276991,1.1606395924892292
130563,34890,15318.42733240129,8968.972989119286,1.707935496180538
130564,8311,12194.592591773759,9776.533358869223,1.247332990554457
130565,21545,16994.897452616842,15483.213996693517,1.0976336990657205
130566,21545,15766.20294620295,14304.187552252577,1.1022089083081226
130567,21545,18570.134974220437,15813.458422224096,1.1743247099016703
130568,21545,16922.660167484966,15645.152133792457,1.081655200458753
130569,23939,21554.220553726558,17478.495055929074,1.2331851503665308
130570,23939,21971.59424744559,19441.472052742654,1.1301404640471144
130571,23939,24221.596929814492,20757.703507244223,1.1668726707345736
130572,23939,15872.947498615677,13994.464663720615,1.1342304175282145
130573,23939,16506.33649003888,13698.680942694938,1.2049580948040968
130574,23939,16506.33649003888,13145.502308595405,1.2556641885982507
130575,23939,6034.3816785647905,5773.021505560537,1.045272683074628
130576,23939,5445.394883785287,4502.618292793107,1.2093840804807259
130577,23939,13811.21558047226,11694.193787017124,1.1810318720564945
130578,23939,10074.944034619271,8547.913810965652,1.1786436149712547
130579,23939,11380.581042000726,8531.842570511166,1.3338948706503013
130580,23939,7928.962791609976,6597.811437269533,1.2017565016819172
130581,23939,6320.829696852471,4922.59259422114,1.2840448556057202
130582,23939,7706.31120129721,4762.612765309946,1.6180847742711015
130583,23939,31911.17427135007,25683.893219096444,1.2424586101153672
130584,23939,19460.735960733964,18167.14014288084,1.071205253423448
130586,23939,17162.414749522737,14427.717561340472,1.1895446855370924
130587,23939,14545.040031916547,12845.781288901591,1.1322814630576865
130588,23939,26823.386933033435,19110.058644726887,1.403626615266035
130589,23939,17873.754855272917,14198.779773377993,1.2588233031675946
130590,23939,14083.511321230368,12817.279836934667,1.0987909681621282
130591,23939,15819.813315504844,13218.86162281149,1.1967606414916205
130592,23939,19453.68179244891,19080.041010955767,1.0195828080913767
130593,23939,26658.10627316338,22150.088666935546,1.2035214248580937
130594,23939,14573.322172794275,13827.214690915756,1.0539593474576407
130595,23939,14859.579367168932,13919.030642397878,1.0675728611377655
130596,23939,34058.00124078736,32350.562078046532,1.0527792734673849
130597,23939,33109.46508052502,31949.40574200164,1.0363092618338854
130598,23939,29829.825494752757,29348.30804565055,1.0164069917881882
130599,23939,33537.22274235426,28520.613043173136,1.1758941749108696
130600,23939,33537.22274235426,29044.995798733267,1.1546644032848132
130601,23939,36091.48763560202,31796.219445482475,1.1350873866462072
130602,23939,31300.67199486144,30478.800855820347,1.026965337085568
130603,23939,30491.937899055178,30153.52525494859,1.011222987735109
130605,23939,31873.033978168056,30278.165967609715,1.0526738644693494
130607,598,9948.941053608476,8484.84069837169,1.1725548430765187
130608,598,9989.324933046488,9450.77627706535,1.0569845947245688
130609,23939,23965.736976648408,21022.26691926323,1.1400167769103913
130610,21545,15068.585986518545,13791.386121343183,1.092608520560439
130611,23939,18629.029363014168,17537.787569385837,1.0622223179127346
130615,34890,45415.574956830285,38302.79958399956,1.1856985768685688
130616,34890,48608.82544147134,40268.677879084134,1.2071125252095536
130617,34890,68809.71375410291,58790.91184848692,1.1704141267860577
130621,34890,65405.15182751055,55367.687215118254,1.1812874099904889
130623,21545,64725.589031179115,53665.68321590563,1.2060889781422834
130627,34890,40436.11470218888,32605.53179296983,1.2401611775247117
130629,21545,64781.56420786458,53617.995253190464,1.2082056388337243
130635,21545,59114.17503808849,49963.125650105954,1.1831560629746776
130637,21545,65918.97975034773,54630.337820176974,1.2066368684617845
130641,21545,63086.45671553487,51303.61044558002,1.2296689485909267
130645,21545,60261.27788960664,52479.435333356814,1.1482836563849907
130647,21545,73910.89665800703,60096.864188126325,1.2298627832999316
130648,34890,48214.25291618584,35284.80536144765,1.3664310295123512
130651,34890,47004.98755459298,34284.37796383372,1.3710322411034588
130657,34890,43527.47740459283,37186.27643325777,1.1705253007172227
130658,34890,43780.83021998252,34834.474239135416,1.256824774200156
130663,34890,49738.56169547591,41607.43287887509,1.1954249097816643
130666,34890,40248.47574820495,32404.95091717094,1.2420471134513533
130668,34890,42893.42983056376,32424.027983498,1.3228902298133376
130672,34890,45650.1936696088,33564.00243759655,1.3600938611085895
130674,34890,48214.25291618584,35978.48721288929,1.3400856081273225
130676,34890,43121.80904417929,33495.009297612814,1.2874099738569882
130678,34890,43862.443929552355,30658.963667655018,1.4306564437410163
130680,34890,43780.83021998252,34880.3534734437,1.2551716327449272
130682,21545,46500.759105720965,39562.027318213295,1.175388680961586
130683,21545,58111.89046646566,52554.5724455843,1.1057437585784848
130684,21545,58111.89046646566,50645.49896209377,1.1474245817967001
130685,21545,46500.759105720965,39718.86717168098,1.1707473655964535
130686,34890,43411.38844640571,32191.42852662434,1.3485387394505266
130687,34890,42554.00553683028,30228.57494814034,1.4077410400535006
130688,21545,46778.85540494846,41095.74725307755,1.1382894467613147
130691,34890,52211.268412778016,45001.92387440841,1.160200807380802
130692,34890,40802.25046201278,31354.695788845194,1.3013122735041387
130693,34890,48519.95563808334,40853.718296867875,1.1876509081868127
130695,21545,49635.41978853004,42840.031910413796,1.158622381335444
130697,21545,51943.063188419925,45123.86268686993,1.1511218254711655
130701,34890,42933.695609323986,36724.25685728712,1.169082761188801
130702,34890,41231.63557338747,34122.72248509858,1.2083337017259792
130703,34890,41392.9881525763,34211.19984365497,1.209925063772743
130704,34890,41141.13427090533,29301.32991156991,1.40407054543488
130706,34890,42554.00553683028,29830.839511523565,1.426510491613613
130711,34890,48774.56432398815,41082.35286966458,1.187238824385921
130712,21545,42124.91357682472,36547.81040524335,1.1525974636987077
130714,21545,37688.522344909805,32528.852289021117,1.158618263258865
130715,21545,45038.02921133616,38735.44484915821,1.162708454407099
130716,21545,39412.858283019814,34069.621697240036,1.1568328710328073
130717,21545,40031.20842813735,34532.227287547736,1.1592420058746846
130718,21545,36872.69739836079,31432.451483990084,1.173077366146311
130720,34890,41522.6293210482,35288.75523817079,1.176653272148699
130721,21545,43266.612117359495,37137.70464772731,1.1650319406589187
130725,34890,45680.35190679201,39112.98042705676,1.1679077229101216
130729,34890,39681.43893589451,32508.83745665541,1.2206354345584476
130730,34890,52143.864931340744,44066.44819107735,1.1833008348038117
130737,21545,38277.706732663224,32926.62976555024,1.1625151740464974
130738,21545,38247.775287890356,33103.145571231886,1.1554121104771802
130740,34890,68809.71375410291,59354.34731235119,1.1593036882706
130751,21545,58377.31377939019,48748.96020366704,1.1975089014308633
130753,34890,71850.54473493906,60056.88832361267,1.1963747496836172
130755,21545,33008.52390032699,28500.165266493288,1.1581871049405468
130760,34890,71380.40209924715,59527.88882643014,1.1991085776177324
130762,34890,71734.02759829667,58258.5675709532,1.231304348685396
130765,34890,71770.289754419,58268.7870644216,1.231710721472033
130767,21545,63817.082188098146,53712.82217979085,1.188116349099768
130768,21545,32065.112282419395,27413.593115048734,1.1696792955177118
130769,34890,72833.11481124863,59390.32357682089,1.226346489206101
130772,21545,65509.00428525415,53902.854259963045,1.21531605672154
130774,21545,47063.67038584619,41261.5549857258,1.140617953010438
130776,21545,33503.12915935835,30451.819573152774,1.1002012237355991
130777,34890,74473.20419504537,59818.50543273021,1.2449860399604151
130778,21545,28724.9270779989,26544.44162532149,1.0821447097458392
130779,21545,29536.528203247668,28057.62333812796,1.052709555877101
130784,21545,83440.81160099401,66751.8383580606,1.25001518540078
130785,34890,87840.52255556757,70103.92621498866,1.2530043222712783
130786,34890,87840.52255556757,69950.12135316653,1.2557594019326341
130788,34890,85915.74791798119,68094.14752723151,1.261720001467419
130789,34890,84710.37639772522,67112.42575205589,1.2622159823381178
130792,34890,84853.14183356418,66031.01282354198,1.2850498304534799
130793,34890,76823.58476479512,60193.36671898831,1.2762799117624486
130794,34890,87840.52255556757,69414.25122134988,1.265453721822332
130795,21545,33151.463134747086,29142.459532283436,1.1375657259821381
130797,34890,80768.19888886194,63373.500900857674,1.274479044722758
130799,21545,82187.85569752374,65625.135365166,1.2523837892325214
130800,21545,72963.32247606259,59099.34713125485,1.2345876226689438
130804,21545,28810.259797077506,25536.921801160348,1.1281806014602913
130809,21545,77817.9837899285,62107.548164850305,1.252955334565429
130810,21545,86259.56083500822,74816.14127844707,1.152953886167045
130811,21545,27677.6295343879,26119.426842229765,1.059656848581334
130814,21545,26597.08867170415,24723.25803654422,1.0757922209277662
130815,21545,27222.62698971865,25371.34254638393,1.0729675396542457
130816,21545,35391.40276435039,31755.8291015613,1.1144852383215005
130818,21545,78340.69554455573,62340.695772945626,1.2566541738623604
130819,21545,37591.08202403789,36396.26298314561,1.0328280692291287
130823,21545,26725.915034435253,24837.76660494239,1.0760192516309879
130824,21545,28698.04338327994,27538.78598781494,1.0420954429864095
130825,21545,27767.585094530015,25602.25195570288,1.0845758858468233
130826,21545,37570.08430158951,33813.26697896043,1.1111048312772225
130829,21545,37591.08202403789,35577.05236725387,1.0566103575977472
130831,21545,28698.04338327994,27235.901356427705,1.0536843634333095
130835,21545,86259.56083500822,76410.67127193704,1.128894163591628
130838,21545,33490.98456776143,30890.371875808847,1.0841884553027734
130840,21545,29080.515245036244,27085.326863626993,1.073663071945002
130841,21545,34914.169953818724,32364.814954374462,1.0787693364858768
130842,21545,47285.98826442706,41809.20811343849,1.1309945918164424
130843,21545,48506.9354717743,42891.84479436607,1.1309127808404682
130847,21545,32588.52219253356,30679.63369559572,1.0622200550331824
130848,21545,30243.491743500843,27194.73305975977,1.11210842471009
130853,21545,86259.56083500822,66583.5890393671,1.2955078282729373
130854,21545,73910.89665800703,55080.3715596584,1.3418736033389498
130855,21545,32616.612401000133,29051.364518439965,1.1227222177566625
130857,21545,37649.39965272312,34789.19033375962,1.082215460938392
130859,21545,37314.819867214006,34722.20951040711,1.074667205611723
130860,21545,32548.189587836026,30485.02855354259,1.0676778449024507
130862,21545,60644.3910926536,54251.56796070526,1.1178366519577592
130863,21545,61948.27777175737,51935.30274049669,1.1927970860455395
130864,21545,55378.81230526209,47398.03283480781,1.168377862816986
130865,21545,37314.819867214006,34520.26897260983,1.080953914258939
130866,21545,28687.301287006678,25965.58093917005,1.1048203140231232
130867,21545,86259.56083500822,73465.34537401353,1.1741530703471015
130868,21545,62080.33892286822,50025.64719536545,1.2409702303385606
130871,21545,55626.96421868967,46881.59722134051,1.1865415752808068
130872,21545,60688.00677897212,51465.08153223192,1.1792074348694854
130873,21545,61303.198879155105,52735.23166649076,1.1624714055842222
130874,21545,58824.44761473811,50263.87594574394,1.1703126053835295
130877,21545,30483.51752157608,27628.95053389268,1.1033179665721171
130880,21545,47164.05690055209,41224.268419935535,1.1440847517319228
130881,21545,32830.45453835892,30209.12222905051,1.0867728724268464
130882,21545,47164.05690055209,41497.710490295925,1.136546000810845
130883,21545,48506.9354717743,42876.544351096476,1.1313163457057807
130884,21545,48506.9354717743,42231.87581865226,1.1485858615437246
130885,21545,48506.9354717743,43424.26856543239,1.1170466901171465
130888,21545,51973.91843604588,44876.31428419486,1.1581592487052965
130889,21545,49840.330741684964,43475.612617943494,1.1463974338826128
130890,21545,58111.89046646566,50848.925899071386,1.1428341786768579
130891,21545,55840.00918385718,48291.06750266336,1.1563216982266438
130892,21545,51973.91843604588,46107.329964678196,1.1272376534460344
130894,21545,56043.59311009781,48273.02564354711,1.1609712124516363
130895,21545,60633.85493930519,52467.78545492701,1.1556396827800808
130897,21545,55275.53428663015,48098.32653512887,1.1492194899184147
130899,21545,60414.27744532702,52003.81774515142,1.1617277358633875
130900,21545,53696.810965361976,44990.972221056545,1.1935019030380265
130901,21545,56374.92174973811,48661.54884752209,1.1585106328280956
130905,21545,54103.33580938982,42003.93039993694,1.2880541247985462
130906,21545,63429.96803288357,51619.319247539475,1.2288028776339794
130909,21545,65786.3380899381,53545.01424689878,1.2286174355392634
130916,21545,57334.23969069799,49354.31849208192,1.1616863821125667
130917,21545,58089.15058456731,49058.79468146839,1.184072111060447
130918,21545,59731.19452501221,51285.41758912935,1.1646818400416623
130919,21545,62580.6095244544,53664.3293306337,1.1661491032317985
130980,23939,54913.68105048894,46206.40855352336,1.188442962124604
130986,23939,52816.72064124272,44215.27506207453,1.194535611665708
131006,23939,56098.13292723851,46759.11950118006,1.1997260326046721
131009,23939,60145.65419637729,50889.74378913335,1.1818816468323503
131014,23939,65994.45785556042,53759.21226501308,1.2275934686362608
131016,23939,66002.60895652915,55700.33563333849,1.1849589092426296
131022,21545,61033.94716489206,51525.44808848829,1.1845398619352938
131023,34890,87840.52255556757,71199.26989245349,1.2337278554717022
131024,34890,78434.25043628436,61827.63879980264,1.268595274845507
131030,21545,35002.404087971605,32215.76546936973,1.086499221049128
131031,34890,66177.27020573682,56053.92830652375,1.1806000436553683
131034,34890,87840.52255556757,70344.32723816736,1.2487221927386227
131065,21545,30483.51752157608,27901.46234689243,1.0925419299741912
131068,21545,26976.969849719913,25047.459586826863,1.0770341701203037
131070,23939,52726.091920549115,44065.883657447026,1.1965286417588619
131129,21545,65335.50643087119,57573.505519771796,1.1348189734327325
131130,21545,64464.55935784369,54610.79090353439,1.1804362890791162
131159,21545,29080.515245036244,26456.98068303043,1.0991622813440898
131160,21545,30085.684800340387,27662.657133423905,1.0875920073487377
131161,34890,43413.14836400104,32631.426778084922,1.3304091377689027
131162,34890,47509.43389149427,36184.627925247994,1.3129728455310257
131163,21545,36067.40293203064,32002.03896066286,1.1270345297799607
131164,21545,33689.854251517594,29922.315521502343,1.125910667819403
131165,23939,53606.68968641324,44817.25760407286,1.1961171332701452
131166,23939,51933.99143391842,40199.66634911115,1.291901056663042
131167,23939,57942.126307698585,39348.38341552112,1.4725414687517528
131168,21545,63008.51252430006,41129.74908399502,1.5319449772383564
131169,21545,58226.489497982526,48689.83985486183,1.1958652908193625
131170,21545,37810.25772340935,30545.81009557045,1.2378214100431515
131174,21545,37314.819867214006,34033.37678122551,1.0964183809053794
131175,21545,26873.83652237035,24862.52045318374,1.0808975129039684
131176,21545,27097.342824501036,24915.460845627447,1.087571407664992
131177,21545,37415.20455664818,32700.801085441388,1.1441678281485794
131178,23939,53648.399179392756,44878.083647521846,1.195425357302555
131186,21545,36282.036312242235,31284.575926998365,1.1597419890525382
131189,21545,40864.61579795813,34928.96664166248,1.1699348628658182
131190,21545,43446.03134419015,37798.632722055925,1.1494074842246584
131200,21545,52007.42269257447,45356.39185569214,1.146639328323195
131202,34890,85974.02956707742,68672.66673880149,1.251939580183804
131204,21545,64582.69784713599,54687.27677669689,1.1809455810141143
131205,21545,35735.23344678085,32152.94410505556,1.1114140381677218
131206,21545,73497.6980855363,47318.54224243213,1.553253642282083
131209,21545,27677.6295343879,25538.114788824965,1.083777317286519
131213,34890,47509.43389149427,35365.81730251362,1.343371580673679
131214,21545,78259.67624855574,63187.49493362873,1.238531078511003
131215,34890,49741.08411004011,41386.61347100529,1.201864079671264
131223,34890,47509.43389149427,36905.05194920965,1.2873422846519451
131225,34890,47509.43389149427,36323.231020196,1.307962770852589
131227,34890,46523.851250507614,34944.53608518615,1.3313626810524528
131229,34890,41515.026234966484,32518.41003205426,1.2766622412978992
131260,21545,60753.68029395032,52232.285933766274,1.1631441972689016
131261,21545,60644.3910926536,53367.4848102191,1.1363546794141042
131262,21545,64582.69784713599,54891.703543804244,1.1765475231716613
131263,21545,86259.56083500822,77146.18230850314,1.118131296375253
131265,21545,86259.56083500822,75938.88544984044,1.1359076489473217
131266,21545,86259.56083500822,77002.03424845218,1.120224441820407
131267,34890,46523.851250507614,35198.39969202487,1.3217604111998542
131268,34890,51917.48349731546,43630.77508789664,1.1899280586403698
131269,34890,49108.451544953714,41334.71362267754,1.1880680242093478
131270,21545,42227.5799346937,36759.687178514534,1.1487469882326709
131271,21545,32324.64047167535,29159.716821465212,1.108537530374107
131272,21545,30483.51752157608,26966.33025355482,1.130428843485576
131273,21545,33643.87716091949,31364.555631653435,1.072671889760993
136715,23939,95828.56039184032,83637.20150631167,1.1457647872712315
136716,23939,81768.33202139052,73853.11011789484,1.107175200758103
136718,23939,122243.72748757717,91670.47004275271,1.3335126069558265
136721,23939,114087.82477345482,93040.46788338553,1.2262172296516125
136723,23939,110710.44900891646,92599.98508653985,1.1955773956707594
136731,23939,121468.31585106906,92200.66216661278,1.3174343111719486
136737,23939,127390.91857747981,93088.5589561223,1.3684916815344201
136738,23939,112199.12262017805,93175.47791847195,1.204170079152711
136739,23939,58569.39102121714,64989.800686415576,0.9012089651393491
136743,23939,110710.44900891646,92805.79503931497,1.1929260340048444
136748,23939,114199.1277929921,95202.88078531186,1.1995343717646307
136749,23939,114126.47032769138,94768.23918673098,1.204269186671465
136751,23939,40009.12114443755,38464.71762606546,1.0401511726508954
136753,23939,41410.20078544557,38171.50553006908,1.0848458872764464
136754,23939,72834.15262350322,64371.858880050335,1.1314595211429488
136756,23939,41011.24835950644,39380.70628691687,1.0414045919011683
136757,23939,48349.51856377292,45176.36947856267,1.07023913434912
136758,23939,74072.41010578143,50065.169192276335,1.4795198198832562
136759,23939,44134.780665404105,42062.93982793091,1.0492557307204058
136760,23939,45834.193143867546,43654.836125418915,1.0499224647685632
136761,23939,45965.7852513955,43534.43486155742,1.0558489020833726
136762,23939,44735.76536966626,42505.83472031988,1.0524617541102037
136763,23939,82458.29709102755,76396.34286351195,1.0793487489099545
136764,23939,98742.97007850092,83680.24080877934,1.1800034168656606
136765,23939,95204.51947705986,83104.8125163122,1.1455957434278872
136766,23939,49635.315352402686,47340.3991046556,1.0484769095983688
136767,23939,49745.9137212263,47597.55517577123,1.0451359011512562
136768,23939,56534.054668413824,50305.720443630074,1.1238096616022604
136770,23939,52079.046808128965,47603.9550862767,1.0940067209487463
136772,23939,56113.05448821151,44455.82725195282,1.2622204547042057
136773,23939,48716.39154877755,46300.18808884515,1.0521856078704468
136775,23939,74072.41010578143,53051.02721867792,1.3962483666989658
136777,23939,67981.67251036037,55578.31958776384,1.2231689085707307
136778,23939,59417.72558746049,55398.06905935711,1.0725595060686404
136780,23939,54956.407131667074,51381.65056096716,1.069572630144652
136781,23939,55270.29770444444,52699.4139938702,1.0487839145777462
136782,23939,63492.75368639641,57172.79091841197,1.1105414422920739
136783,23939,58711.90253909068,55127.418593912866,1.0650217992535136
136784,23939,58800.11998262949,56476.91527408762,1.0411354745078967
136786,23939,58711.90253909068,53497.20571052126,1.0974760599046363
136787,23939,99063.69831698648,85695.57624874708,1.1559954743688985
136788,23939,98259.5120238256,79857.53906698406,1.230435011795268
136791,23939,37138.651688530226,36165.18617603912,1.026917198981159
136792,23939,37138.651688530226,36200.46071985653,1.0259165477460093
136793,23939,37138.651688530226,36249.46557615471,1.0245296336992187
136795,23939,53074.48231837143,50920.17700655257,1.0423074984900709
136796,23939,64712.674594787786,59835.08314272585,1.0815172503467123
136798,23939,67942.17502058895,64671.830156230855,1.050568305496501
